"No","NOMOR_PBK","TGL_DOKUMEN","TGL_BERLAKU","JUMLAH_PBK","CURRENCY_PBK","TIPE_PBK","FG_STATUS","NPWP","KPP","CAB","NAMA","MAP","KD SETOR","MASA PAJAK","TAHUN PAJAK","KPPADM_LB","NPWP","KPP","CAB","NAMA","MAP","KD SETOR","MASA PAJAK","TAHUN PAJAK","NO PROD HUKUM","KPPADM_KB","NTPN"
"743","PBK-00287/II/WPJ.16/KP.0603/2022","20220203","20211223","655,500","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411122","100","12","2021","823","013059670","007","000","TRI SAPTA JAYA","411122","920","12","2021","","007","BB2121V8F7UTRL7M"
"744","PBK-00241/I/WPJ.16/KP.0603/2022","20220121","20211104","622,210","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411122","100","11","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411122","920","11","2021","","007","A5ED2866R30CCAKN"
"745","PBK-00242/I/WPJ.16/KP.0603/2022","20220121","20211027","868,174","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411211","920","10","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411211","920","10","2021","","007","9B0691V89BJ0ARGE"
"746","PBK-00243/I/WPJ.16/KP.0603/2022","20220121","20211027","130,226","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411122","920","10","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411122","920","10","2021","","007","B2BEC5GU8LSI16OM"
"747","PBK-00244/I/WPJ.16/KP.0603/2022","20220121","20210730","3,971,309","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411211","100","7","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411211","920","7","2021","","007","B0A871V80HSUH7OM"
"748","PBK-00245/I/WPJ.16/KP.0603/2022","20220121","20210730","595,696","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411122","100","7","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411122","920","7","2021","","007","822E81V80HSUIJNI"
"749","PBK-00246/I/WPJ.16/KP.0603/2022","20220121","20210716","2,510,712","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411211","100","7","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411211","920","7","2021","","007","FEA284KGG1EP4KR7"
"750","PBK-00247/I/WPJ.16/KP.0603/2022","20220121","20210716","376,607","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411122","100","7","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411122","920","7","2021","","007","A477212QGN57IN6R"
"751","PBK-00248/I/WPJ.16/KP.0603/2022","20220121","20210716","4,450,000","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411211","100","7","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411211","920","7","2021","","007","DE5DF866FBOAM1R3"
"752","PBK-00249/I/WPJ.16/KP.0603/2022","20220121","20210716","667,500","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411122","100","7","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411122","920","7","2021","","007","3D9D92RLGCA01UD5"
"753","PBK-00168/I/WPJ.16/KP.0603/2022","20220120","20211224","192,061","IDR","KIRIM","SETUJU","954971636","823","000","RUMAH SAKIT UMUM DAERAH DR. SAM RATULANGI TONDANO KABUPATEN MINAHASA","411211","920","12","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411211","920","12","2021","","007","2B0E60T525JRUD3R"
"754","PBK-00178/I/WPJ.16/KP.0603/2022","20220120","20211222","1,280,409","IDR","KIRIM","SETUJU","954971636","823","000","RUMAH SAKIT UMUM DAERAH DR. SAM RATULANGI TONDANO KABUPATEN MINAHASA","411211","920","12","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411211","920","12","2021","","007","8032067M1562DHQU"
"755","PBK-00205/I/WPJ.16/KP.0603/2022","20220120","20211104","681,476","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411122","100","11","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411122","920","11","2021","","007","CE4A806DCJQSL0DO"
"756","PBK-00206/I/WPJ.16/KP.0603/2022","20220120","20211104","4,543,174","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411211","100","11","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411211","920","11","2021","","007","048CC3O3BU4E7AP0"
"757","PBK-00207/I/WPJ.16/KP.0603/2022","20220120","20211104","4,148,064","IDR","KIRIM","SETUJU","003085693","823","000","RUMAH SAKIT UMUM DAERAH MARIA WALANDA MARAMIS KABUPATEN MINAHASA UTARA","411211","100","11","2021","823","029985207","007","000","PARIT PADANG GLOBAL","411211","920","11","2021","","007","583574KGROMQPGPR"
"758","PBK-00069/II/WPJ.16/KP.0703/2022","20220208","20211230","4,748,560","IDR","KIRIM","SETUJU","002841161","824","000","DINAS KESEHATAN KABUPATEN BOLAANG MONGONDOW UTARA","411211","920","12","2021","824","013059670","007","000","TRI SAPTA JAYA","411211","920","12","2021","","007","FBEFB67M15JFMBS5"
"759","PBK-00070/II/WPJ.16/KP.0703/2022","20220208","20211230","712,284","IDR","KIRIM","SETUJU","002841161","824","000","DINAS KESEHATAN KABUPATEN BOLAANG MONGONDOW UTARA","411122","920","12","2021","824","013059670","007","000","TRI SAPTA JAYA","411122","920","12","2021","","007","6BB3B3IDHLSBN7BJ"
"760","PBK-00072/II/WPJ.16/KP.0703/2022","20220208","20211230","7,542,000","IDR","KIRIM","SETUJU","002841161","824","000","DINAS KESEHATAN KABUPATEN BOLAANG MONGONDOW UTARA","411211","920","12","2021","824","029985207","007","000","PARIT PADANG GLOBAL","411211","920","12","2021","","007","C8039743H2IA1U2N"
"761","PBK-00073/II/WPJ.16/KP.0703/2022","20220208","20211230","1,131,300","IDR","KIRIM","SETUJU","002841161","824","000","DINAS KESEHATAN KABUPATEN BOLAANG MONGONDOW UTARA","411122","920","12","2021","824","029985207","007","000","PARIT PADANG GLOBAL","411122","920","12","2021","","007","5515C743H2HS10RJ"
"762","PBK-00074/II/WPJ.16/KP.0703/2022","20220208","20211230","519,750","IDR","KIRIM","SETUJU","002841161","824","000","DINAS KESEHATAN KABUPATEN BOLAANG MONGONDOW UTARA","411122","920","12","2021","824","029985207","007","000","PARIT PADANG GLOBAL","411122","920","12","2021","","007","DD41100NIDVVR4NB"
"763","PBK-00075/II/WPJ.16/KP.0703/2022","20220208","20211230","3,465,000","IDR","KIRIM","SETUJU","002841161","824","000","DINAS KESEHATAN KABUPATEN BOLAANG MONGONDOW UTARA","411211","920","12","2021","824","029985207","007","000","PARIT PADANG GLOBAL","411211","920","12","2021","","007","98E4C0T528IBQQUV"
"764","PBK-00051/I/WPJ.16/KP.0703/2022","20220124","20200414","292,140","IDR","KIRIM","SETUJU","002040632","824","000","BEND. PENGELUARAN RSUD DATOEBINANGKANG KAB. BOLAANG MONGONDOW","411122","920","4","2020","824","029985207","007","000","PARIT PADANG GLOBAL","411122","920","4","2020","","007","F3AA280F6P5T2DRN"
"765","PBK-00177/III/WPJ.16/KP.0803/2022","20220314","20211231","1,889,250","IDR","KIRIM","SETUJU","002738870","825","000","BADAN PENGELOLAAN KEUANGAN DAN PENDAPATAN DAERAH KABUPATEN SANGIHE","411211","920","12","2021","825","013059670","007","000","TRI SAPTA JAYA","411211","920","12","2021","","007","6485E5GUEJ4996HR"
"766","PBK-00179/III/WPJ.16/KP.0803/2022","20220314","20211231","1,425,000","IDR","KIRIM","SETUJU","002738870","825","000","BADAN PENGELOLAAN KEUANGAN DAN PENDAPATAN DAERAH KABUPATEN SANGIHE","411211","920","12","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411211","920","12","2021","","007","6485E5GUEJ4996HR"
"767","PBK-00191/III/WPJ.16/KP.0803/2022","20220314","20211231","311,727","IDR","KIRIM","SETUJU","002738870","825","000","BADAN PENGELOLAAN KEUANGAN DAN PENDAPATAN DAERAH KABUPATEN SANGIHE","411122","920","12","2021","825","013059670","007","000","TRI SAPTA JAYA","411122","920","12","2021","","007","DB79B12QVE89ORVV"
"768","PBK-00193/III/WPJ.16/KP.0803/2022","20220314","20211231","235,125","IDR","KIRIM","SETUJU","002738870","825","000","BADAN PENGELOLAAN KEUANGAN DAN PENDAPATAN DAERAH KABUPATEN SANGIHE","411122","920","12","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411122","920","12","2021","","007","DB79B12QVE89ORVV"
"769","PBK-00218/III/WPJ.16/KP.0803/2022","20220314","20211103","7,825,000","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411211","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411211","920","10","2021","","007","FD8B479PB8EK5R5N"
"770","PBK-00219/III/WPJ.16/KP.0803/2022","20220314","20211103","15,265,000","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411211","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411211","920","10","2021","","007","FD8B479PB8EK5R5N"
"771","PBK-00220/III/WPJ.16/KP.0803/2022","20220314","20211103","1,208,410","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411211","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411211","920","10","2021","","007","FD8B479PB8EK5R5N"
"772","PBK-00221/III/WPJ.16/KP.0803/2022","20220314","20211103","2,289,750","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411122","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411122","920","10","2021","","007","402F72RLS3ILUIST"
"773","PBK-00222/III/WPJ.16/KP.0803/2022","20220314","20211103","181,261","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411122","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411122","920","10","2021","","007","402F72RLS3ILUIST"
"774","PBK-00223/III/WPJ.16/KP.0803/2022","20220314","20211103","1,173,750","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411122","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411122","920","10","2021","","007","402F72RLS3ILUIST"
"775","PBK-00069/II/WPJ.16/KP.0803/2022","20220217","20211103","15,265,000","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411211","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411211","920","10","2021","","007","FD8B479PB8EK5R5N"
"776","PBK-00070/II/WPJ.16/KP.0803/2022","20220217","20211103","1,208,410","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411211","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411211","920","10","2021","","007","FD8B479PB8EK5R5N"
"777","PBK-00072/II/WPJ.16/KP.0803/2022","20220217","20211103","181,261","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411122","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411122","920","10","2021","","007","402F72RLS3ILUIST"
"778","PBK-00073/II/WPJ.16/KP.0803/2022","20220217","20211103","2,289,750","IDR","KIRIM","SETUJU","004031803","825","000","BENDAHARA BADAN PENGELOLA KEUANGAN DAN ASET DAERAH TALAUD","411122","920","10","2021","825","029985207","007","000","PARIT PADANG GLOBAL","411122","920","10","2021","","007","402F72RLS3ILUIST"
"779","PBK-00009/II/WPJ.16/KP.0803/2022","20220202","20211022","554,250","IDR","KIRIM","SETUJU","001290766","825","000","DINAS KESEHATAN KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO","411211","920","10","2021","825","013157086","007","000","MENSA BINASUKSES","411211","920","10","2021","","007","E7A9A00NC40M5DLS"
"780","PBK-00022/I/WPJ.16/KP.0303/2022","20220107","20211227","3,104,454","IDR","KIRIM","SETUJU","002742278","831","000","RUMAH SAKIT UMUM DAERAH KABELOTA KABUPATEN DONGGALA","411122","920","12","2021","831","030793087","009","000","PERMANA PUTRA MANDIRI","411122","920","12","2021","","007","C12292M01PUD20GU"
"781","PBK-00024/I/WPJ.16/KP.0303/2022","20220107","20211227","20,696,364","IDR","KIRIM","SETUJU","002742278","831","000","RUMAH SAKIT UMUM DAERAH KABELOTA KABUPATEN DONGGALA","411211","920","12","2021","831","030793087","009","000","PERMANA PUTRA MANDIRI","411211","920","12","2021","","007","26CBF4ER1F35K4IS"
"782","PBK-00123/III/WPJ.16/KP.0403/2022","20220304","20211110","995,455","IDR","KIRIM","SETUJU","953837275","832","000","RUMAH SAKIT UMUM DAERAH TRIKORA SALAKAN KABUPATEN BANGGAI KEPULAUAN","411211","920","11","2021","832","029985207","007","000","PARIT PADANG GLOBAL","411211","920","11","2021","","007","3F9AD4EQRA7RCAES"
"783","PBK-00124/III/WPJ.16/KP.0403/2022","20220304","20211110","149,318","IDR","KIRIM","SETUJU","953837275","832","000","RUMAH SAKIT UMUM DAERAH TRIKORA SALAKAN KABUPATEN BANGGAI KEPULAUAN","411211","920","11","2021","832","029985207","007","000","PARIT PADANG GLOBAL","411122","920","11","2021","","007","075CC1PIBQGMCOO7"
"784","PBK-00097/II/WPJ.16/KP.0403/2022","20220225","20211228","1,620,000","IDR","KIRIM","SETUJU","002733293","832","000","DINAS KESEHATAN KABUPATEN BANGGAI","411211","920","12","2021","832","013157086","007","000","MENSA BINASUKSES","411211","920","12","2021","","007","89C855B8HA53VMPH"
"785","PBK-00098/II/WPJ.16/KP.0403/2022","20220225","20211228","243,000","IDR","KIRIM","SETUJU","002733293","832","000","DINAS KESEHATAN KABUPATEN BANGGAI","411122","920","12","2021","832","013157086","007","000","MENSA BINASUKSES","411122","920","12","2021","","007","6E57F3IDHL0B3KCV"
"786","PBK-00099/II/WPJ.16/KP.0403/2022","20220225","20211228","176,367","IDR","KIRIM","SETUJU","002733293","832","000","DINAS KESEHATAN KABUPATEN BANGGAI","411211","920","12","2021","832","013157086","007","000","MENSA BINASUKSES","411211","920","12","2021","","007","C5693743H18T4Q4P"
"787","PBK-00036/I/WPJ.16/KP.0403/2022","20220131","20211230","55,090,909","IDR","KIRIM","SETUJU","002733293","832","000","DINAS KESEHATAN KABUPATEN BANGGAI","411211","920","12","2021","832","848128195","009","000","MORA JAYA","411211","920","12","2021","","007","EDB413IDHNPN4GBQ"
"788","PBK-00038/I/WPJ.16/KP.0403/2022","20220131","20211206","55,090,909","IDR","KIRIM","SETUJU","002733293","832","000","DINAS KESEHATAN KABUPATEN BANGGAI","411211","920","12","2021","832","848128195","009","000","MORA JAYA","411211","920","12","2021","","007","D34550T520KFVTIF"
"789","PBK-00039/I/WPJ.16/KP.0403/2022","20220131","20210917","27,545,455","IDR","KIRIM","SETUJU","002733293","832","000","DINAS KESEHATAN KABUPATEN BANGGAI","411211","920","9","2021","832","848128195","009","000","MORA JAYA","411211","920","9","2021","","007","B222E1PI8NGS2VC8"
"790","PBK-00552/III/WPJ.31/KP.0603/2022","20220316","20211231","6,879,954","IDR","KIRIM","SETUJU","002684322","914","000","RUMAH SAKIT UMUM DAERAH KABUPATEN LOMBOK UTARA","411211","920","12","2021","914","030793087","009","000","PERMANA PUTRA MANDIRI","411211","920","12","2021","","007","AB98979PE89H5I5C"
"791","PBK-00553/III/WPJ.31/KP.0603/2022","20220316","20211231","1,128,181","IDR","KIRIM","SETUJU","002684322","914","000","RUMAH SAKIT UMUM DAERAH KABUPATEN LOMBOK UTARA","411211","920","12","2021","914","030793087","009","000","PERMANA PUTRA MANDIRI","411211","920","12","2021","","007","AB98979PE89H5I5C"
"792","PBK-00554/III/WPJ.31/KP.0603/2022","20220316","20211231","4,584,636","IDR","KIRIM","SETUJU","002684322","914","000","RUMAH SAKIT UMUM DAERAH KABUPATEN LOMBOK UTARA","411211","920","12","2021","914","030793087","009","000","PERMANA PUTRA MANDIRI","411211","920","12","2021","","007","AB98979PE89H5I5C"
"793","PBK-00412/III/WPJ.31/KP.0603/2022","20220314","20211231","4,870,909","IDR","KIRIM","SETUJU","002684322","914","000","RUMAH SAKIT UMUM DAERAH KABUPATEN LOMBOK UTARA","411211","920","12","2021","914","030793087","009","000","PERMANA PUTRA MANDIRI","411211","920","12","2021","","007","AB98979PE89H5I5C"
"794","PBK-00377/III/WPJ.31/KP.0603/2022","20220311","20211231","1,031,543","IDR","KIRIM","SETUJU","002684322","914","000","RUMAH SAKIT UMUM DAERAH KABUPATEN LOMBOK UTARA","411122","920","12","2021","914","030793087","009","000","PERMANA PUTRA MANDIRI","411122","920","12","2021","","007","053EB12QVE8Q595N"
"795","PBK-00385/III/WPJ.31/KP.0603/2022","20220311","20211231","169,227","IDR","KIRIM","SETUJU","002684322","914","000","RUMAH SAKIT UMUM DAERAH KABUPATEN LOMBOK UTARA","411122","920","12","2021","914","030793087","009","000","PERMANA PUTRA MANDIRI","411122","920","12","2021","","007","053EB12QVE8Q595N"
"796","PBK-00388/III/WPJ.31/KP.0603/2022","20220311","20211231","687,695","IDR","KIRIM","SETUJU","002684322","914","000","RUMAH SAKIT UMUM DAERAH KABUPATEN LOMBOK UTARA","411122","920","12","2021","914","030793087","009","000","PERMANA PUTRA MANDIRI","411122","920","12","2021","","007","053EB12QVE8Q595N"
"797","PBK-00390/III/WPJ.31/KP.0603/2022","20220311","20211231","730,636","IDR","KIRIM","SETUJU","002684322","914","000","RUMAH SAKIT UMUM DAERAH KABUPATEN LOMBOK UTARA","411122","920","12","2021","914","030793087","009","000","PERMANA PUTRA MANDIRI","411122","920","12","2021","","007","053EB12QVE8Q595N"
"798","PBK-00362/III/WPJ.31/KP.0603/2022","20220310","20211224","565,091","IDR","KIRIM","SETUJU","003120367","914","000","DINAS KESEHATAN KABUPATEN LOMBOK BARAT","411211","920","12","2021","914","013059670","007","000","TRI SAPTA JAYA","411211","920","12","2021","","007","975604KGUO0DQVE6"
"799","PBK-00310/III/WPJ.31/KP.0603/2022","20220307","20211224","84,764","IDR","KIRIM","SETUJU","003120367","914","000","DINAS KESEHATAN KABUPATEN LOMBOK BARAT","411122","920","12","2021","914","013059670","007","000","TRI SAPTA JAYA","411122","920","12","2021","","007","8D74479PE7NJ73G1"
"800","PBK-00151/III/WPJ.31/KP.0803/2022","20220318","20211229","39,191,185","IDR","KIRIM","SETUJU","955055462","923","000","RUMAH SAKIT UMUM DAERAH KABUPATEN ENDE","411211","920","12","2021","923","013157086","007","000","MENSA BINASUKSES","411211","920","12","2021","","007","2331C5GUEIRT5EO5"
"801","PBK-00152/III/WPJ.31/KP.0803/2022","20220318","20211229","5,878,678","IDR","KIRIM","SETUJU","955055462","923","000","RUMAH SAKIT UMUM DAERAH KABUPATEN ENDE","411122","920","12","2021","923","013157086","007","000","MENSA BINASUKSES","411122","920","12","2021","","007","A98DE3O3ETN46PD6"
"802","PBK-00153/II/WPJ.31/KP.1003/2022","20220208","20211229","130,398","IDR","KIRIM","SETUJU","001306281","925","000","DINAS KESEHATAN KABUPATEN MALAKA","411122","920","12","2021","925","013157086","007","000","MENSA BINASUKSES","411122","920","12","2021","","007","CD1024KGUOAD55RQ"
"803","PBK-00155/II/WPJ.31/KP.1003/2022","20220208","20211229","869,318","IDR","KIRIM","SETUJU","001306281","925","000","DINAS KESEHATAN KABUPATEN MALAKA","411211","920","12","2021","925","013157086","007","000","MENSA BINASUKSES","411211","920","12","2021","","007","F2D9D2RLV35K7VC5"
